sow_id,lactation_day,daily_feed_intake,daily_feed_intake_lbs,Parity,Room,Location,T'd Off Nbr Days,Farrowing,Schedule,Feed,lactationDate,temperature,dew_point,Hours_T2M_GT_24
154029,13,9.84,21.69,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/13/2024,32.09,23.82,13
154029,14,9.88,21.79,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/14/2024,28.4,16.98,11
154029,15,9.57,21.09,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/15/2024,29.09,18.41,10
154029,16,10.11,22.28,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/16/2024,31.36,22.33,15
154029,17,9.77,21.54,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/17/2024,31.14,23.95,18
154029,18,9.36,20.63,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/18/2024,31.94,22.8,16
154029,19,9.91,21.85,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/19/2024,25.65,22.42,5
154029,20,8.71,19.2,P3+,Room 6,6-A5,19,5/31/2024,30 min,Multiple,6/20/2024,30.43,23.2,14
183238,2,0.53,1.1644,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
183238,3,1.09,2.41,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
183238,4,0.99,2.19,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
183238,5,1.85,4.08,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
183238,6,4.02,8.87,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
183238,7,3.59,7.91,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
183238,8,2.45,5.4,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
183238,9,3.85,8.48,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
183238,10,4.51,9.94,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
183238,11,5.24,11.56,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
183238,12,6.10,13.45,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
183238,13,6.67,14.71,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
183238,14,7.56,16.67,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
183238,15,7.28,16.04,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
183238,16,8.67,19.12,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
183238,17,8.68,19.14,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
183238,18,7.46,16.44,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
183238,19,8.07,17.8,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
183238,20,8.14,17.95,P1,Room 6,6-A6,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
182761,2,1.95,4.3,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
182761,3,3.54,7.8,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
182761,4,3.97,8.75,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
182761,5,4.00,8.82,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
182761,6,4.80,10.58,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
182761,7,5.13,11.3,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
182761,8,6.04,13.31,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
182761,9,5.75,12.67,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
182761,10,6.54,14.42,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
182761,11,6.25,13.77,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
182761,12,7.41,16.34,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
182761,13,6.09,13.42,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
182761,14,7.77,17.12,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
182761,15,6.92,15.26,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
182761,16,7.28,16.04,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
182761,17,7.34,16.18,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
182761,18,8.50,18.75,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
182761,19,7.63,16.82,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
182761,20,7.38,16.28,P1,Room 6,6-A7,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
170272,2,3.45,7.6,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
170272,3,1.43,3.15,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
170272,4,5.10,11.24,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
170272,5,4.44,9.78,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
170272,6,2.41,5.32,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
170272,7,5.13,11.31,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
170272,8,5.58,12.3,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
170272,9,6.55,14.44,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
170272,10,4.65,10.26,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
170272,11,6.80,14.99,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
170272,12,7.12,15.7,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
170272,13,7.89,17.4,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
170272,14,10.85,23.93,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
170272,15,9.93,21.9,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
170272,16,8.70,19.18,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
170272,17,10.15,22.37,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
170272,18,9.29,20.48,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
170272,19,9.23,20.35,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
170272,20,4.87,10.73,P2,Room 5 - Room 6,6-A8,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
163757,2,2.60,5.74,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
163757,3,3.74,8.24,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
163757,4,5.27,11.61,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
163757,5,6.48,14.29,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
163757,6,5.71,12.59,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
163757,7,6.62,14.6,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
163757,8,6.61,14.57,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
163757,9,7.62,16.8,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
163757,10,7.79,17.18,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
163757,11,7.98,17.59,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
163757,12,9.11,20.09,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
163757,13,9.23,20.35,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
163757,14,8.25,18.18,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
163757,15,8.87,19.56,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
163757,16,10.37,22.86,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
163757,17,9.50,20.94,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
163757,18,10.26,22.63,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
163757,19,9.40,20.73,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
163757,20,8.37,18.46,P2,Room 6,6-A9,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
183184,2,1.05,2.3112,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
183184,3,1.95,4.29,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
183184,4,3.17,6.98,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
183184,5,3.85,8.49,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
183184,6,4.19,9.23,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
183184,7,1.74,3.83,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
183184,8,2.95,6.5,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
183184,9,3.02,6.6609,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
183184,10,5.17,11.39,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
183184,11,4.22,9.3,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
183184,12,6.85,15.11,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
183184,13,4.64,10.22,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
183184,14,5.38,11.87,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
183184,15,5.98,13.19,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
183184,16,7.92,17.47,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
183184,17,5.89,12.98,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
183184,18,6.72,14.81,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
183184,19,5.16,11.386,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
183184,20,7.14,15.75,P1,Room 6,6-B1,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
151331,2,1.81,3.98,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/2/2024,25.08,17.79,6
151331,3,3.87,8.53,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/3/2024,28.42,22.85,9
151331,4,4.48,9.88,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/4/2024,25.34,21.69,9
151331,5,5.37,11.84,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/5/2024,26.32,18.23,8
151331,6,5.23,11.53,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/6/2024,24.71,17.52,5
151331,7,5.27,11.62,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/7/2024,26.48,16.81,8
151331,8,5.48,12.09,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/8/2024,26.47,19.02,8
151331,9,5.21,11.49,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/9/2024,26.34,13.07,8
151331,10,5.57,12.28,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/10/2024,22.31,12.06,0
151331,11,5.96,13.15,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/11/2024,27.51,19.82,8
151331,12,6.96,15.34,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/12/2024,30.9,22.31,11
151331,13,6.91,15.24,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/13/2024,32.09,23.82,13
151331,14,7.37,16.24,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/14/2024,28.4,16.98,11
151331,15,8.84,19.48,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/15/2024,29.09,18.41,10
151331,16,10.19,22.47,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/16/2024,31.36,22.33,15
151331,17,7.43,16.39,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/17/2024,31.14,23.95,18
151331,18,10.35,22.81,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/18/2024,31.94,22.8,16
151331,19,8.96,19.76,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/19/2024,25.65,22.42,5
151331,20,9.24,20.38,P3+,Room 6,6-B10,19,5/31/2024,30 min,Multiple,6/20/2024,30.43,23.2,14
183914,2,3.28,7.24,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
183914,3,3.81,8.4,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
183914,4,3.40,7.49,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
183914,5,4.69,10.35,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
183914,6,4.73,10.42,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
183914,7,3.30,7.27,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
183914,8,6.31,13.91,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
183914,9,4.53,9.99,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
183914,10,3.95,8.7,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
183914,11,6.24,13.76,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
183914,12,6.75,14.89,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
183914,13,6.49,14.31,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
183914,14,6.94,15.31,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
183914,15,7.03,15.49,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
183914,16,7.38,16.28,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
183914,17,6.57,14.48,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
183914,18,7.59,16.74,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
183914,19,7.30,16.1,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
183914,20,7.17,15.81,P1,Room 6,6-B11,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
182981,2,2.28,5.02,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
182981,3,3.42,7.53,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
182981,4,3.17,6.98,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
182981,5,3.56,7.84,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
182981,6,3.22,7.09,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
182981,7,3.08,6.8,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
182981,8,4.70,10.36,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
182981,9,4.34,9.57,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
182981,10,4.91,10.83,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
182981,11,7.61,16.77,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
182981,12,7.27,16.03,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
182981,13,6.76,14.91,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
182981,14,8.29,18.27,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
182981,15,7.28,16.04,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
182981,16,7.60,16.75,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
182981,17,7.57,16.68,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
182981,18,7.82,17.24,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
182981,19,7.39,16.29,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
182981,20,7.67,16.91,P1,Room 6,6-B12,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
182905,2,1.93,4.26,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
182905,3,3.55,7.83,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
182905,4,3.62,7.98,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
182905,5,4.35,9.6,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
182905,6,4.03,8.89,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
182905,7,2.98,6.58,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
182905,8,4.55,10.04,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
182905,9,4.59,10.12,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
182905,10,5.71,12.59,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
182905,11,7.19,15.85,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
182905,12,5.93,13.08,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
182905,13,6.31,13.91,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
182905,14,7.66,16.89,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
182905,15,7.16,15.78,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
182905,16,8.35,18.41,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
182905,17,7.18,15.84,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
182905,18,7.54,16.63,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
182905,19,8.45,18.63,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
182905,20,8.56,18.88,P1,Room 6,6-B13,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
183626,2,1.88,4.14,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
183626,3,3.75,8.26,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
183626,4,3.29,7.26,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
183626,5,4.57,10.08,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
183626,6,4.25,9.37,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
183626,7,5.70,12.56,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
183626,8,5.27,11.61,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
183626,9,5.41,11.92,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
183626,10,5.58,12.31,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/10/2024,22.31,12.06,0
183626,11,6.59,14.52,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/11/2024,27.51,19.82,8
183626,12,7.07,15.59,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/12/2024,30.9,22.31,11
183626,13,6.60,14.54,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/13/2024,32.09,23.82,13
183626,14,7.33,16.17,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
183626,15,6.78,14.94,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
183626,16,8.88,19.58,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
183626,17,7.73,17.05,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
183626,18,7.11,15.67,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
183626,19,5.01,11.04,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
183626,20,8.43,18.59,P1,Room 6,6-B14,19,5/31/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
154707,2,3.68,8.11,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/2/2024,25.08,17.79,6
154707,3,4.84,10.67,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/3/2024,28.42,22.85,9
154707,4,5.60,12.35,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/4/2024,25.34,21.69,9
154707,5,5.03,11.08,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/5/2024,26.32,18.23,8
154707,6,5.18,11.43,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/6/2024,24.71,17.52,5
154707,7,3.28,7.24,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/7/2024,26.48,16.81,8
154707,8,5.42,11.96,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/8/2024,26.47,19.02,8
154707,9,3.52,7.76,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/9/2024,26.34,13.07,8
154707,10,2.69,5.92,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/10/2024,22.31,12.06,0
154707,11,7.41,16.33,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/11/2024,27.51,19.82,8
154707,12,4.35,9.59,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/12/2024,30.9,22.31,11
154707,13,7.04,15.53,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/13/2024,32.09,23.82,13
154707,14,8.49,18.71,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/14/2024,28.4,16.98,11
154707,15,8.32,18.34,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/15/2024,29.09,18.41,10
154707,16,6.81,15.02,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/16/2024,31.36,22.33,15
154707,17,8.65,19.07,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/17/2024,31.14,23.95,18
154707,18,5.46,12.04,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/18/2024,31.94,22.8,16
154707,19,7.10,15.65,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/19/2024,25.65,22.42,5
154707,20,9.92,21.88,P3+,Room 6,6-B15,19,5/31/2024,30 min,Multiple,6/20/2024,30.43,23.2,14
183650,2,3.49,7.69,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/2/2024,25.08,17.79,6
183650,3,4.20,9.27,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/3/2024,28.42,22.85,9
183650,4,3.48,7.68,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/4/2024,25.34,21.69,9
183650,5,2.61,5.76,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/5/2024,26.32,18.23,8
183650,6,2.71,5.97,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/6/2024,24.71,17.52,5
183650,7,2.78,6.1284,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/7/2024,26.48,16.81,8
183650,8,3.03,6.67,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/8/2024,26.47,19.02,8
183650,9,5.63,12.41,P1,Room 6,6-B16,19,5/31/2024,30 min,Lactation,6/9/2024,26.34,13.07,8
